null	Sat Oct 01 06:45:44 BRT 54704	21	DayTypeContextualAttribute	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.015844544095665172	0.07922272047832586	0.026407573492775286	BOOK	FOOD	751	669	491	82	6315	370	2831	3090	100
null	Sat Oct 01 06:45:44 BRT 54704	21	WEEKDAY	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.02702702702702703	0.13513513513513514	0.04504504504504505	BOOK	FOOD	76	73	491	82	6315	370	2831	3090	100
null	Sat Oct 01 06:47:00 BRT 54704	21	WEEKEND	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.014429530201342283	0.07214765100671142	0.02404921700223714	BOOK	FOOD	675	596	491	82	6315	370	2831	3090	100
315	200092022	1|-1|-1|-1|-1|1|-1|-1	77
315	200061830	1|-1|-1|-1|-1|1|-1|-1	99
316	200069213	1|-1|-1|-1|-1|1|-1|-1	72
317	200027144	1|-1|-1|-1|-1|1|-1|-1	34
317	200004178	1|-1|-1|-1|-1|1|-1|-1	42
317	200118761	1|-1|-1|-1|-1|1|-1|-1	54
318	200092660	1|-1|-1|-1|-1|1|-1|-1	36
318	200069173	1|-1|-1|-1|-1|1|-1|-1	51
318	200135116	1|-1|-1|-1|-1|1|-1|-1	87
318	200306038	1|-1|-1|-1|-1|1|-1|-1	5
321	200103679	1|-1|-1|-1|-1|1|-1|-1	20
322	200048532	1|-1|-1|-1|-1|1|-1|-1	51
323	200008531	1|-1|-1|-1|-1|1|-1|-1	46
323	200074982	1|-1|-1|-1|-1|1|-1|-1	61
323	200111777	1|-1|-1|-1|-1|1|-1|-1	97
322	200013467	1|-1|-1|-1|-1|1|-1|-1	75
323	200155018	1|-1|-1|-1|-1|1|-1|-1	84
322	200065266	1|-1|-1|-1|-1|1|-1|-1	95
324	200044232	1|-1|-1|-1|-1|1|-1|-1	71
325	200053198	1|-1|-1|-1|-1|1|-1|-1	30
325	200026901	1|-1|-1|-1|-1|1|-1|-1	2
325	200158349	1|-1|-1|-1|-1|1|-1|-1	26
325	200211709	1|-1|-1|-1|-1|1|-1|-1	8
325	200163154	1|-1|-1|-1|-1|1|-1|-1	77
325	200222273	1|-1|-1|-1|-1|1|-1|-1	6
325	200251220	1|-1|-1|-1|-1|1|-1|-1	42
325	200245944	1|-1|-1|-1|-1|1|-1|-1	15
325	200264223	1|-1|-1|-1|-1|1|-1|-1	15
325	200292299	1|-1|-1|-1|-1|1|-1|-1	33
325	200313260	1|-1|-1|-1|-1|1|-1|-1	12
325	200345798	1|-1|-1|-1|-1|1|-1|-1	84
325	200340996	1|-1|-1|-1|-1|1|-1|-1	35
325	200353342	1|-1|-1|-1|-1|1|-1|-1	56
325	200346159	1|-1|-1|-1|-1|1|-1|-1	85
325	200386033	1|-1|-1|-1|-1|1|-1|-1	14
325	200388397	1|-1|-1|-1|-1|1|-1|-1	95
325	200403891	1|-1|-1|-1|-1|1|-1|-1	82
326	200015865	1|-1|-1|-1|-1|1|-1|-1	4
326	200064446	1|-1|-1|-1|-1|1|-1|-1	38
326	200201364	1|-1|-1|-1|-1|1|-1|-1	91
329	200027144	1|-1|-1|-1|-1|1|-1|-1	30
327	200030698	1|-1|-1|-1|-1|1|-1|-1	98
328	200053499	1|-1|-1|-1|-1|1|-1|-1	96
329	200073927	1|-1|-1|-1|-1|1|-1|-1	81
333	200059336	1|-1|-1|-1|-1|1|-1|-1	23
336	200264108	1|-1|-1|-1|-1|1|-1|-1	47
337	200043509	1|-1|-1|-1|-1|1|-1|-1	70
334	200017586	1|-1|-1|-1|-1|1|-1|-1	86
339	200080118	1|-1|-1|-1|-1|1|-1|-1	3
344	200038293	1|-1|-1|-1|-1|1|-1|-1	25
344	200077397	1|-1|-1|-1|-1|1|-1|-1	100
342	200248350	1|-1|-1|-1|-1|1|-1|-1	44
345	200046501	1|-1|-1|-1|-1|1|-1|-1	30
347	200012210	1|-1|-1|-1|-1|1|-1|-1	86
347	200016859	1|-1|-1|-1|-1|1|-1|-1	48
347	200018762	1|-1|-1|-1|-1|1|-1|-1	5
346	200225889	1|-1|-1|-1|-1|1|-1|-1	37
346	200027733	1|-1|-1|-1|-1|1|-1|-1	55
347	200033671	1|-1|-1|-1|-1|1|-1|-1	39
347	200107997	1|-1|-1|-1|-1|1|-1|-1	4
347	200059083	1|-1|-1|-1|-1|1|-1|-1	77
349	200129926	1|-1|-1|-1|-1|1|-1|-1	19
348	200031564	1|-1|-1|-1|-1|1|-1|-1	78
348	200072990	1|-1|-1|-1|-1|1|-1|-1	46
350	200015693	1|-1|-1|-1|-1|1|-1|-1	6
350	200015865	1|-1|-1|-1|-1|1|-1|-1	4
350	200099709	1|-1|-1|-1|-1|1|-1|-1	24
350	200072801	1|-1|-1|-1|-1|1|-1|-1	54
350	200039864	1|-1|-1|-1|-1|1|-1|-1	58
350	200135977	1|-1|-1|-1|-1|1|-1|-1	59
350	200119319	1|-1|-1|-1|-1|1|-1|-1	54
350	200113483	1|-1|-1|-1|-1|1|-1|-1	34
350	200152742	1|-1|-1|-1|-1|1|-1|-1	28
350	200165801	1|-1|-1|-1|-1|1|-1|-1	43
350	200198776	1|-1|-1|-1|-1|1|-1|-1	56
350	200206339	1|-1|-1|-1|-1|1|-1|-1	45
350	200323581	1|-1|-1|-1|-1|1|-1|-1	12
351	200043824	1|-1|-1|-1|-1|1|-1|-1	48
353	200100898	1|-1|-1|-1|-1|1|-1|-1	83
353	200234175	1|-1|-1|-1|-1|1|-1|-1	17
353	200277668	1|-1|-1|-1|-1|1|-1|-1	46
353	200425585	1|-1|-1|-1|-1|1|-1|-1	64
355	200002496	1|-1|-1|-1|-1|1|-1|-1	13
354	200039087	1|-1|-1|-1|-1|1|-1|-1	31
355	200069173	1|-1|-1|-1|-1|1|-1|-1	51
356	200027208	1|-1|-1|-1|-1|1|-1|-1	71
352	200063786	1|-1|-1|-1|-1|1|-1|-1	77
357	200010481	1|-1|-1|-1|-1|1|-1|-1	33
360	200000749	1|-1|-1|-1|-1|1|-1|-1	89
359	200032204	1|-1|-1|-1|-1|1|-1|-1	17
360	200031128	1|-1|-1|-1|-1|1|-1|-1	37
361	200018914	1|-1|-1|-1|-1|1|-1|-1	90
361	200034382	1|-1|-1|-1|-1|1|-1|-1	26
358	200069240	1|-1|-1|-1|-1|1|-1|-1	93
361	200104975	1|-1|-1|-1|-1|1|-1|-1	48
362	200211427	1|-1|-1|-1|-1|1|-1|-1	54
362	200185548	1|-1|-1|-1|-1|1|-1|-1	51
362	200295666	1|-1|-1|-1|-1|1|-1|-1	91
365	200098934	1|-1|-1|-1|-1|1|-1|-1	98
364	200059635	1|-1|-1|-1|-1|1|-1|-1	87
362	200344050	1|-1|-1|-1|-1|1|-1|-1	71
366	200068955	1|-1|-1|-1|-1|1|-1|-1	35
368	200133699	1|-1|-1|-1|-1|1|-1|-1	5
371	200043509	1|-1|-1|-1|-1|1|-1|-1	74
371	200090674	1|-1|-1|-1|-1|1|-1|-1	36
367	200026257	1|-1|-1|-1|-1|1|-1|-1	27
370	200019279	1|-1|-1|-1|-1|1|-1|-1	88
373	200022274	1|-1|-1|-1|-1|1|-1|-1	46
373	200060350	1|-1|-1|-1|-1|1|-1|-1	76
372	200018914	1|-1|-1|-1|-1|1|-1|-1	86
373	200077397	1|-1|-1|-1|-1|1|-1|-1	99
373	200108248	1|-1|-1|-1|-1|1|-1|-1	42
375	200029329	1|-1|-1|-1|-1|1|-1|-1	3
376	200082102	1|-1|-1|-1|-1|1|-1|-1	98
376	200066596	1|-1|-1|-1|-1|1|-1|-1	33
377	200145038	1|-1|-1|-1|-1|1|-1|-1	71
381	200035065	1|-1|-1|-1|-1|1|-1|-1	13
381	200028148	1|-1|-1|-1|-1|1|-1|-1	20
381	200056103	1|-1|-1|-1|-1|1|-1|-1	34
381	200088437	1|-1|-1|-1|-1|1|-1|-1	99
381	200067949	1|-1|-1|-1|-1|1|-1|-1	76
381	200088453	1|-1|-1|-1|-1|1|-1|-1	8
387	200027208	1|-1|-1|-1|-1|1|-1|-1	60
387	200088348	1|-1|-1|-1|-1|1|-1|-1	46
384	200054351	1|-1|-1|-1|-1|1|-1|-1	59
384	200051209	1|-1|-1|-1|-1|1|-1|-1	36
388	200110079	1|-1|-1|-1|-1|1|-1|-1	57
388	200177017	1|-1|-1|-1|-1|1|-1|-1	36
388	200029704	1|-1|-1|-1|-1|1|-1|-1	43
390	200004178	1|-1|-1|-1|-1|1|-1|-1	46
389	200018255	1|-1|-1|-1|-1|1|-1|-1	21
388	200247601	1|-1|-1|-1|-1|1|-1|-1	32
391	200067256	1|-1|-1|-1|-1|1|-1|-1	96
393	200038298	1|-1|-1|-1|-1|1|-1|-1	97
396	200033919	1|-1|-1|-1|-1|1|-1|-1	73
395	200109418	1|-1|-1|-1|-1|1|-1|-1	90
395	200103152	1|-1|-1|-1|-1|1|-1|-1	26
397	200074048	1|-1|-1|-1|-1|1|-1|-1	47
399	200200388	1|-1|-1|-1|-1|1|-1|-1	42
401	200039087	1|-1|-1|-1|-1|1|-1|-1	30
402	200105726	1|-1|-1|-1|-1|1|-1|-1	34
406	200264190	1|-1|-1|-1|-1|1|-1|-1	100
407	200077397	1|-1|-1|-1|-1|1|-1|-1	100
408	200016371	1|-1|-1|-1|-1|1|-1|-1	79
408	200034382	1|-1|-1|-1|-1|1|-1|-1	81
408	200050535	1|-1|-1|-1|-1|1|-1|-1	54
408	200150987	1|-1|-1|-1|-1|1|-1|-1	46
409	200087085	1|-1|-1|-1|-1|1|-1|-1	52
410	200071373	1|-1|-1|-1|-1|1|-1|-1	70
410	200087085	1|-1|-1|-1|-1|1|-1|-1	48
410	200221953	1|-1|-1|-1|-1|1|-1|-1	64
412	200082102	1|-1|-1|-1|-1|1|-1|-1	98
412	200043509	1|-1|-1|-1|-1|1|-1|-1	69
413	200026257	1|-1|-1|-1|-1|1|-1|-1	32
413	200102617	1|-1|-1|-1|-1|1|-1|-1	28
413	200025885	1|-1|-1|-1|-1|1|-1|-1	27
415	200025087	1|-1|-1|-1|-1|1|-1|-1	99
414	200027520	1|-1|-1|-1|-1|1|-1|-1	42
414	200071348	1|-1|-1|-1|-1|1|-1|-1	53
416	200066703	1|-1|-1|-1|-1|1|-1|-1	93
416	200118242	1|-1|-1|-1|-1|1|-1|-1	63
417	200000931	1|-1|-1|-1|-1|1|-1|-1	51
417	200047372	1|-1|-1|-1|-1|1|-1|-1	10
420	200016371	1|-1|-1|-1|-1|1|-1|-1	83
428	200066575	1|-1|-1|-1|-1|1|-1|-1	22
429	200073166	1|-1|-1|-1|-1|1|-1|-1	40
432	200031083	1|-1|-1|-1|-1|1|-1|-1	12
431	200043509	1|-1|-1|-1|-1|1|-1|-1	71
432	200101104	1|-1|-1|-1|-1|1|-1|-1	96
434	200106627	1|-1|-1|-1|-1|1|-1|-1	47
435	200017778	1|-1|-1|-1|-1|1|-1|-1	57
435	200082486	1|-1|-1|-1|-1|1|-1|-1	81
436	200019666	1|-1|-1|-1|-1|1|-1|-1	4
436	200064015	1|-1|-1|-1|-1|1|-1|-1	6
437	200073166	1|-1|-1|-1|-1|1|-1|-1	61
437	200254299	1|-1|-1|-1|-1|1|-1|-1	23
438	200008782	1|-1|-1|-1|-1|1|-1|-1	92
438	200054257	1|-1|-1|-1|-1|1|-1|-1	13
438	200073033	1|-1|-1|-1|-1|1|-1|-1	88
438	200099476	1|-1|-1|-1|-1|1|-1|-1	98
445	200106618	1|-1|-1|-1|-1|1|-1|-1	31
440	200089204	1|-1|-1|-1|-1|1|-1|-1	23
446	200054715	1|-1|-1|-1|-1|1|-1|-1	67
446	200039618	1|-1|-1|-1|-1|1|-1|-1	25
439	200020376	1|-1|-1|-1|-1|1|-1|-1	96
446	200069173	1|-1|-1|-1|-1|1|-1|-1	49
446	200059311	1|-1|-1|-1|-1|1|-1|-1	6
447	200011808	1|-1|-1|-1|-1|1|-1|-1	17
448	200077397	1|-1|-1|-1|-1|1|-1|-1	100
448	200029598	1|-1|-1|-1|-1|1|-1|-1	92
448	200101954	1|-1|-1|-1|-1|1|-1|-1	65
448	200264043	1|-1|-1|-1|-1|1|-1|-1	21
450	200004417	1|-1|-1|-1|-1|1|-1|-1	79
450	200024088	1|-1|-1|-1|-1|1|-1|-1	46
450	200027999	1|-1|-1|-1|-1|1|-1|-1	8
450	200128858	1|-1|-1|-1|-1|1|-1|-1	27
450	200222188	1|-1|-1|-1|-1|1|-1|-1	92
452	200367414	1|-1|-1|-1|-1|1|-1|-1	30
454	200027208	1|-1|-1|-1|-1|1|-1|-1	2
454	200037199	1|-1|-1|-1|-1|1|-1|-1	89
454	200085452	1|-1|-1|-1|-1|1|-1|-1	48
454	200090975	1|-1|-1|-1|-1|1|-1|-1	2
454	200097085	1|-1|-1|-1|-1|1|-1|-1	79
455	200458375	1|-1|-1|-1|-1|1|-1|-1	86
456	200061791	1|-1|-1|-1|-1|1|-1|-1	78
456	200027144	1|-1|-1|-1|-1|1|-1|-1	35
456	200140846	1|-1|-1|-1|-1|1|-1|-1	52
457	200095222	1|-1|-1|-1|-1|1|-1|-1	45
459	200009272	1|-1|-1|-1|-1|1|-1|-1	61
457	200027208	1|-1|-1|-1|-1|1|-1|-1	67
460	200059224	1|-1|-1|-1|-1|1|-1|-1	56
461	200027210	1|-1|-1|-1|-1|1|-1|-1	70
460	200027188	1|-1|-1|-1|-1|1|-1|-1	24
462	200028148	1|-1|-1|-1|-1|1|-1|-1	1
461	200046267	1|-1|-1|-1|-1|1|-1|-1	101
462	200058708	1|-1|-1|-1|-1|1|-1|-1	68
463	200164137	1|-1|-1|-1|-1|1|-1|-1	21
463	200173572	1|-1|-1|-1|-1|1|-1|-1	19
463	200170022	1|-1|-1|-1|-1|1|-1|-1	71
465	200052172	1|-1|-1|-1|-1|1|-1|-1	58
465	200107997	1|-1|-1|-1|-1|1|-1|-1	4
468	200029493	1|-1|-1|-1|-1|1|-1|-1	93
468	200089204	1|-1|-1|-1|-1|1|-1|-1	21
466	200069173	1|-1|-1|-1|-1|1|-1|-1	57
470	200120467	1|-1|-1|-1|-1|1|-1|-1	96
470	200077397	1|-1|-1|-1|-1|1|-1|-1	99
471	200110937	1|-1|-1|-1|-1|1|-1|-1	11
472	200106232	1|-1|-1|-1|-1|1|-1|-1	24
473	200222188	1|-1|-1|-1|-1|1|-1|-1	93
475	200019023	1|-1|-1|-1|-1|1|-1|-1	50
476	200031562	1|-1|-1|-1|-1|1|-1|-1	75
477	200039087	1|-1|-1|-1|-1|1|-1|-1	35
478	200018066	1|-1|-1|-1|-1|1|-1|-1	19
478	200035805	1|-1|-1|-1|-1|1|-1|-1	20
481	200025885	1|-1|-1|-1|-1|1|-1|-1	38
481	200027208	1|-1|-1|-1|-1|1|-1|-1	3
483	200134765	1|-1|-1|-1|-1|1|-1|-1	95
484	200069173	1|-1|-1|-1|-1|1|-1|-1	64
487	200028943	1|-1|-1|-1|-1|1|-1|-1	28
487	200082102	1|-1|-1|-1|-1|1|-1|-1	98
487	200129926	1|-1|-1|-1|-1|1|-1|-1	23
490	200029679	1|-1|-1|-1|-1|1|-1|-1	37
491	200066596	1|-1|-1|-1|-1|1|-1|-1	34
491	200388500	1|-1|-1|-1|-1|1|-1|-1	78
493	200021761	1|-1|-1|-1|-1|1|-1|-1	56
493	200026257	1|-1|-1|-1|-1|1|-1|-1	40
492	200091720	1|-1|-1|-1|-1|1|-1|-1	14
494	200503438	1|-1|-1|-1|-1|1|-1|-1	83
494	200423805	1|-1|-1|-1|-1|1|-1|-1	86
494	200171352	1|-1|-1|-1|-1|1|-1|-1	6
497	200026766	1|-1|-1|-1|-1|1|-1|-1	26
497	200043023	1|-1|-1|-1|-1|1|-1|-1	9
497	200037336	1|-1|-1|-1|-1|1|-1|-1	62
497	200082102	1|-1|-1|-1|-1|1|-1|-1	2
497	200135272	1|-1|-1|-1|-1|1|-1|-1	75
498	200040418	1|-1|-1|-1|-1|1|-1|-1	18
498	200087085	1|-1|-1|-1|-1|1|-1|-1	49
498	200078814	1|-1|-1|-1|-1|1|-1|-1	77
499	200069214	1|-1|-1|-1|-1|1|-1|-1	75
